Result Log:


Problem instance: config/100Shapes.txt
Random number generator seed: 1508722867726
Parameters:
	parentSelectionTournamentSize: 4
	solFilePath: ./sol/1d/100Shapes/config3.txt
	convergenceCriterion: 15
	parentSelectionMethod: kTournament
	fitnessEvals: 10000
	logWriter: java.io.PrintWriter@35d176f7
	showConfig: true
	selfAdaptiveMutationRate: false
	survivalStrategy: Plus
	solWriter: java.io.PrintWriter@1dfe2924
	survivorSelectionTournamentSize: 4
	numChildren: 25
	mutationRate: 0.75
	searchType: EvolutionarySearch
	survivorSelectionMethod: kTournament
	penaltyCoefficient: 0.33
	seedSpecified: false
	showShapes: true
	parentsPerChild: 5
	logFilePath: ./log/1d/100Shapes/config3.txt
	numCrossoverPoints: 1
	populationSize: 75
	multiaryOperator: nPointCrossover
	runs: 30
	constraintSatisfaction: repair

Run 0: 
75	2.9433406916850625E-5	0.037527593818984545	6.666666666666668E-4	0.05
100	2.0603384841795438E-4	0.16556291390728478	6.666666666666668E-4	0.05
125	1.7660044150110375E-4	0.16556291390728478	6.666666666666668E-4	0.1
150	6.181015452538631E-4	0.17660044150110377	6.666666666666668E-4	0.1
175	8.830022075055188E-5	0.26490066225165565	6.666666666666668E-4	0.1
200	1.177336276674025E-4	0.35320088300220753	6.666666666666668E-4	0.1
225	8.830022075055188E-5	0.4900662251655629	6.666666666666668E-4	0.1
250	5.886681383370125E-5	0.4900662251655629	6.666666666666668E-4	0.1
275	1.177336276674025E-4	0.4922737306843267	6.666666666666668E-4	0.1
300	8.830022075055188E-5	0.5121412803532008	6.666666666666668E-4	0.1
325	2.9433406916850625E-5	0.5121412803532008	6.666666666666668E-4	0.1
350	2.9433406916850625E-5	0.5121412803532008	6.666666666666668E-4	0.1
375	2.0603384841795438E-4	0.5121412803532008	6.666666666666668E-4	0.1
400	5.886681383370125E-5	0.5121412803532008	6.666666666666668E-4	0.2
425	2.9433406916850625E-5	0.5121412803532008	6.666666666666668E-4	0.2
450	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
475	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
500	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
525	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
550	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
575	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
600	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
625	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
650	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
675	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
700	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
725	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
750	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
775	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
800	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
825	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
850	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
875	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
900	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
925	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
950	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
975	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1000	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1025	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1050	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1075	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1100	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1125	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1150	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1175	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1200	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1225	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1250	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1275	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1300	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1325	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1350	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1375	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
1400	1.177336276674025E-4	0.5121412803532008	6.666666666666668E-4	0.2
