Result Log:


Problem instance: config/100ShapesComplex.txt
Random number generator seed: 1508719646289
Parameters:
	parentSelectionTournamentSize: 4
	solFilePath: ./sol/1d/100ComplexShapes/config3.txt
	convergenceCriterion: 15
	parentSelectionMethod: kTournament
	fitnessEvals: 10000
	logWriter: java.io.PrintWriter@35d176f7
	showConfig: true
	selfAdaptiveMutationRate: false
	survivalStrategy: Plus
	solWriter: java.io.PrintWriter@1dfe2924
	survivorSelectionTournamentSize: 4
	numChildren: 25
	mutationRate: 0.75
	searchType: EvolutionarySearch
	survivorSelectionMethod: kTournament
	penaltyCoefficient: 0.33
	seedSpecified: false
	showShapes: true
	parentsPerChild: 5
	logFilePath: ./log/1d/100ComplexShapes/config3.txt
	numCrossoverPoints: 1
	populationSize: 75
	multiaryOperator: nPointCrossover
	runs: 30
	constraintSatisfaction: repair

Run 0: 
75	1.0486891385767791E-4	0.04269662921348315	4.444444444444444E-4	0.06666666666666667
100	2.8464419475655433E-4	0.2842696629213483	4.444444444444444E-4	0.06666666666666667
125	1.0486891385767791E-4	0.2842696629213483	4.444444444444444E-4	0.06666666666666667
150	1.49812734082397E-4	0.2842696629213483	4.444444444444444E-4	0.06666666666666667
175	1.0486891385767791E-4	0.4966292134831461	4.444444444444444E-4	0.06666666666666667
200	1.49812734082397E-4	0.4966292134831461	4.444444444444444E-4	0.06666666666666667
225	7.49063670411985E-5	0.4966292134831461	4.444444444444444E-4	0.1
250	4.4943820224719104E-5	0.4966292134831461	4.444444444444444E-4	0.1
275	3.445692883895131E-4	0.49887640449438203	4.444444444444444E-4	0.1
300	4.4943820224719104E-5	0.5	4.444444444444444E-4	0.1
325	5.992509363295881E-5	0.5	4.444444444444444E-4	0.1
350	0.0017528089887640448	0.5101123595505618	4.444444444444444E-4	0.1
375	0.0014382022471910113	0.5101123595505618	4.444444444444444E-4	0.1
400	0.0022621722846441947	0.5101123595505618	4.444444444444444E-4	0.1
425	0.0014531835205992508	0.5101123595505618	4.444444444444444E-4	0.1
450	0.0014531835205992508	0.5101123595505618	4.444444444444444E-4	0.1
475	0.0014531835205992508	0.5101123595505618	4.444444444444444E-4	0.1
500	0.0014531835205992508	0.5101123595505618	4.444444444444444E-4	0.1
