Result Log:


Problem instance: config/100Shapes.txt
Random number generator seed: 1507504524139
Parameters:
	parentSelectionTournamentSize: 4
	solFilePath: ./sol/100Shapes/selfAdaptive/selfAdaptive100Sol.txt
	convergenceCriterion: 15
	parentSelectionMethod: kTournament
	fitnessEvals: 10000
	logWriter: java.io.PrintWriter@35d176f7
	showConfig: true
	selfAdaptiveMutationRate: true
	survivalStrategy: Plus
	solWriter: java.io.PrintWriter@1dfe2924
	survivorSelectionTournamentSize: 4
	numChildren: 50
	mutationRate: 0.75
	debug: true
	searchType: EvolutionarySearch
	survivorSelectionMethod: FitnessProportional
	penaltyCoefficient: 0.33
	seedSpecified: false
	showShapes: true
	parentsPerChild: 5
	logFilePath: ./log/100Shapes/selfAdaptive/selfAdaptive100Log.txt
	numCrossoverPoints: 4
	populationSize: 75
	multiaryOperator: nPointCrossover
	runs: 30
	constraintSatisfaction: repair

Run 0: 
75	0.011125827814569545	0.06181015452538632
125	0.015169977924944823	0.0728476821192053
175	0.022958057395143498	0.0772626931567329
225	0.029472651459406474	0.0772626931567329
275	0.03515954244431067	0.0772626931567329
325	0.03925963661062991	0.0772626931567329
375	0.04226637233259735	0.0772626931567329
425	0.04456564082586657	0.0772626931567329
475	0.04638085279423701	0.0772626931567329
525	0.047850310101965464	0.0772626931567329
575	0.04906420961704549	0.0772626931567329
625	0.05008388520971271	0.0772626931567329
675	0.05095249775161461	0.0772626931567329
725	0.05170130166704735	0.0772626931567329
775	0.05235348572242425	0.0772626931567329
825	0.052926617165028195	0.0772626931567329
875	0.05343424787133454	0.0772626931567329
876	0.053443809408610855	0.0772626931567329
951	0.053443809408610855	0.0772626931567329
1026	0.053443809408610855	0.0772626931567329
1101	0.053443809408610855	0.0772626931567329
1176	0.053443809408610855	0.0772626931567329
1251	0.053443809408610855	0.0772626931567329
1326	0.053443809408610855	0.0772626931567329
1401	0.053443809408610855	0.0772626931567329
1476	0.053443809408610855	0.0772626931567329
1551	0.053443809408610855	0.0772626931567329
1626	0.053443809408610855	0.0772626931567329
1701	0.053443809408610855	0.0772626931567329
1776	0.053443809408610855	0.0772626931567329
1851	0.053443809408610855	0.0772626931567329
1926	0.053443809408610855	0.0772626931567329
2001	0.053443809408610855	0.0772626931567329
2076	0.053443809408610855	0.0772626931567329
2151	0.053443809408610855	0.0772626931567329
2226	0.053443809408610855	0.0772626931567329
2301	0.053443809408610855	0.0772626931567329
2376	0.053443809408610855	0.0772626931567329
2451	0.053443809408610855	0.0772626931567329
2526	0.053443809408610855	0.0772626931567329
2601	0.053443809408610855	0.0772626931567329
2676	0.053443809408610855	0.0772626931567329
2751	0.053443809408610855	0.0772626931567329
2826	0.053443809408610855	0.0772626931567329
2901	0.053443809408610855	0.0772626931567329
2976	0.053443809408610855	0.0772626931567329
3051	0.053443809408610855	0.0772626931567329
3126	0.053443809408610855	0.0772626931567329
3201	0.053443809408610855	0.0772626931567329
3276	0.053443809408610855	0.0772626931567329
3351	0.053443809408610855	0.0772626931567329
3426	0.053443809408610855	0.0772626931567329
3501	0.053443809408610855	0.0772626931567329
3576	0.053443809408610855	0.0772626931567329
3651	0.053443809408610855	0.0772626931567329
3726	0.053443809408610855	0.0772626931567329
3801	0.053443809408610855	0.0772626931567329
3876	0.053443809408610855	0.0772626931567329
3951	0.053443809408610855	0.0772626931567329
4026	0.053443809408610855	0.0772626931567329
4101	0.053443809408610855	0.0772626931567329
4176	0.053443809408610855	0.0772626931567329
4251	0.053443809408610855	0.0772626931567329
4326	0.053443809408610855	0.0772626931567329
4401	0.053443809408610855	0.0772626931567329
