202

146, 0, 0
22, 2, 1
393, 1, 2
190, 5, 1
69, 4, 0
41, 6, 2
327, 5, 1
32, 19, 2
181, 9, 2
94, 8, 0
142, 2, 1
141, 0, 0
46, 12, 1
14, 5, 1


162, 10, 1
87, 7, 0
46, 0, 0
21, 7, 1
86, 5, 1
