6

213, 12, 2
138, 3, 2
100, 4, 0
72, 3, 0
200, 8, 2
202, 12, 0
130, 9, 0
76, 3, 0
86, 2, 0
44, 6, 0
77, 3, 2
57, 1, 1
58, 2, 0
192, 3, 1
114, 3, 1
145, 10, 2
198, 0, 0
127, 7, 1
73, 14, 2
4, 14, 0
98, 13, 0
444, 18, 0
158, 6, 1
114, 7, 1
59, 12, 0
105, 5, 2
134, 4, 1
85, 15, 2
46, 10, 0


144, 12, 0
222, 4, 0
51, 9, 2
9, 4, 1
2, 11, 1
122, 4, 1
167, 2, 0
123, 3, 1
63, 0, 2
124, 1, 0
106, 7, 0
57, 2, 0
115, 3, 1
14, 3, 1
7, 15, 2
76, 4, 1
8, 3, 1
94, 12, 2
97, 2, 2
127, 0, 1
77, 15, 2
35, 6, 2
168, 0, 0
123, 19, 0
123, 5, 2
71, 6, 0
112, 5, 2
91, 9, 2
154, 3, 2
126, 2, 2
38, 6, 2
30, 2, 0
44, 0, 2
220, 2, 1
187, 1, 0
74, 7, 2
38, 8, 0
226, 8, 0
67, 2, 1
0, 2, 1
53, 2, 1
46, 5, 0
26, 7, 2
209, 13, 1
12, 12, 0
31, 2, 1
158, 6, 2
140, 5, 1
22, 7, 2
85, 4, 2
43, 6, 0
83, 6, 1
66, 11, 2
6, 1, 1
95, 12, 1
104, 10, 0
209, 6, 2
124, 8, 0
81, 8, 0
121, 0, 2
118, 5, 1
144, 5, 0
30, 6, 1
154, 8, 0
92, 0, 0
149, 3, 2
133, 12, 2
174, 5, 0
86, 0, 0
61, 3, 2
22, 13, 0
187, 3, 0
5, 9, 1
354, 3, 2
33, 14, 1
150, 9, 2
164, 11, 1
31, 10, 2
133, 6, 0
192, 1, 2
215, 4, 0
134, 11, 0
110, 7, 1
133, 2, 0
140, 4, 0
15, 3, 0
82, 3, 2
77, 1, 2
221, 10, 0
24, 2, 0
226, 4, 1
56, 13, 1
113, 2, 0
143, 2, 0
26, 2, 0
69, 1, 1
89, 5, 0
176, 7, 0
80, 14, 2
25, 16, 1


214, 13, 2
215, 15, 2
123, 1, 0
64, 9, 0
140, 1, 0
124, 4, 0
70, 1, 2
48, 5, 1
62, 13, 2
11, 6, 1
101, 1, 1
23, 5, 1
22, 6, 2
88, 2, 1
31, 16, 1
160, 8, 2
5, 10, 2
87, 15, 1
311, 14, 0
58, 9, 0
19, 16, 1
206, 7, 0
84, 10, 1
75, 7, 0
63, 4, 1
117, 7, 2
11, 10, 0
129, 11, 0
428, 15, 2
110, 3, 1
213, 1, 1
142, 7, 0
143, 5, 0
45, 1, 0
149, 6, 1
185, 2, 2
117, 3, 2
150, 11, 0
215, 0, 1
54, 2, 2
94, 0, 1
3, 9, 1
216, 5, 1
99, 7, 1
58, 5, 1
140, 13, 1
111, 6, 1
77, 2, 2
188, 2, 0
100, 0, 0
91, 10, 1
199, 3, 0
130, 5, 2
101, 5, 0
82, 7, 0
58, 10, 1
49, 9, 2
210, 8, 2
21, 7, 0
28, 2, 1
43, 10, 1
1, 4, 2
79, 7, 2
170, 19, 1
220, 2, 2
161, 5, 0
50, 12, 0
12, 4, 1
91, 4, 1
127, 1, 2
162, 3, 1
202, 9, 0
98, 6, 2
101, 12, 2
196, 9, 0
80, 9, 2
2, 6, 1
146, 6, 0
39, 6, 2
184, 5, 2
7, 12, 0
171, 0, 0
37, 2, 0
75, 3, 2
128, 0, 2
76, 2, 0
144, 0, 2
0, 3, 2
177, 2, 0
133, 2, 2
9, 6, 2
161, 17, 2
93, 4, 1
23, 3, 1
150, 2, 1
84, 4, 1
37, 13, 2
156, 4, 0
21, 10, 1
35, 9, 0


8, 7, 1
112, 3, 0
14, 4, 1
162, 0, 0
26, 13, 1
97, 12, 0
90, 5, 2
189, 2, 0
141, 0, 1
15, 3, 0
55, 14, 2
24, 2, 0
120, 6, 2
151, 1, 1
140, 1, 2
117, 5, 2
6, 14, 1
116, 2, 2
43, 0, 0
115, 14, 2
50, 8, 0
191, 1, 2
48, 1, 1
101, 13, 0
57, 4, 0
126, 8, 1
145, 2, 2
135, 13, 1
52, 11, 2
8, 6, 2
185, 6, 1
116, 9, 0
94, 0, 2
70, 2, 0
22, 4, 0
34, 6, 2
127, 2, 2
67, 1, 0
1, 4, 0
63, 16, 1
119, 9, 1
217, 3, 2
78, 0, 1
15, 2, 1
210, 3, 0
178, 3, 0
82, 17, 0
129, 3, 2
196, 6, 1
30, 2, 0
97, 17, 1
121, 1, 2
20, 0, 2
147, 4, 2
166, 12, 0
73, 7, 1
207, 12, 0
124, 5, 1
15, 10, 2
202, 4, 2
84, 6, 1
115, 1, 0
190, 1, 1
44, 15, 2
76, 1, 2
85, 1, 2
46, 5, 2
106, 0, 2
91, 9, 1
73, 3, 2
46, 10, 1
40, 10, 2
187, 11, 0
87, 4, 1
174, 7, 2
71, 5, 1
149, 11, 1
88, 17, 2
206, 10, 0
166, 3, 1
46, 0, 0
31, 14, 0
189, 6, 0
62, 12, 1
32, 0, 1
2, 1, 2
91, 12, 1
64, 0, 0
44, 3, 0
19, 4, 0
153, 6, 1
21, 7, 1
31, 3, 0
42, 8, 1
181, 17, 1
99, 8, 0
33, 5, 0
86, 8, 0
149, 8, 0
126, 9, 0


122, 7, 2
451, 6, 2
17, 0, 0
156, 5, 0
120, 15, 2
89, 2, 1
123, 13, 1
208, 7, 2
57, 1, 1
46, 1, 0
137, 2, 1
4, 8, 1
70, 13, 2
107, 10, 0
3, 2, 2
81, 6, 2
18, 3, 2
24, 7, 2
81, 11, 2
192, 12, 0
89, 11, 0
80, 13, 0
180, 2, 0
35, 10, 1
23, 12, 2
104, 5, 0
105, 2, 0
103, 9, 0
85, 1, 2
151, 4, 1
197, 11, 0
66, 3, 0
22, 5, 0
67, 6, 0
70, 16, 2
27, 3, 1
10, 4, 0
97, 10, 1
14, 3, 1
190, 12, 1
376, 6, 1
306, 3, 2
121, 7, 2
53, 7, 2
140, 8, 1
81, 2, 0
32, 7, 1
119, 5, 1
75, 11, 0
119, 11, 1
146, 2, 0
134, 16, 2
188, 3, 0
55, 7, 1
302, 7, 2
73, 1, 1
126, 6, 2
187, 2, 0
200, 0, 1
38, 5, 1
138, 14, 0
391, 10, 2
14, 7, 2
76, 7, 0
87, 8, 2
146, 6, 2
7, 14, 2
108, 5, 2
67, 4, 2
5, 1, 0
93, 3, 1
43, 2, 1
107, 9, 2
227, 7, 0
223, 12, 1
17, 10, 1
27, 9, 0
169, 16, 2
222, 13, 1
90, 17, 0
132, 0, 0
2, 6, 1
8, 4, 2
162, 6, 2
148, 7, 2
188, 7, 2
161, 1, 2
208, 3, 2
116, 6, 1
77, 6, 1
68, 5, 0
181, 14, 1
107, 3, 1
136, 8, 1
64, 9, 0
98, 7, 1
113, 0, 1
102, 11, 2
43, 13, 2
21, 0, 2


