202

43, 1, 2
9, 5, 2
37, 1, 1
44, 9, 2
67, 5, 1
54, 3, 1
38, 3, 1
208, 3, 1
202, 4, 0
76, 3, 1
105, 19, 2
19, 16, 1
45, 9, 0
154, 4, 1
50, 6, 1
66, 0, 0
173, 4, 2
206, 6, 2
7, 4, 2
27, 0, 0
90, 17, 0
8, 9, 1
59, 3, 1
11, 5, 0
6, 7, 0
36, 1, 2
15, 3, 1
23, 12, 1
33, 2, 2
11, 10, 1
103, 3, 0
47, 2, 2
11, 2, 1
65, 16, 1
52, 16, 0
70, 12, 1
74, 4, 0
92, 1, 1
21, 1, 0
20, 6, 1
25, 7, 1
36, 11, 0
84, 11, 0
57, 7, 2
56, 5, 2
0, 4, 1
42, 0, 0
27, 15, 0
92, 8, 0
60, 6, 2


9, 10, 2
33, 4, 2
12, 2, 2
161, 1, 1
77, 9, 1
207, 13, 0
61, 2, 0
32, 2, 2
33, 6, 0
68, 5, 1
159, 12, 2
37, 5, 1
53, 9, 2
33, 13, 2
55, 13, 1
16, 11, 0
23, 6, 1
6, 4, 2
64, 13, 2
166, 15, 2
190, 15, 2
86, 9, 2
64, 5, 1
128, 13, 1
60, 6, 0
29, 3, 2
42, 3, 2
171, 12, 0
147, 9, 0
38, 15, 2
104, 3, 0
97, 2, 1
17, 8, 1
89, 8, 2
90, 3, 2
62, 5, 0
99, 9, 2
38, 6, 1
29, 1, 2
52, 2, 0
18, 0, 0
100, 4, 1
86, 5, 2
25, 12, 1
34, 1, 1
56, 5, 0
58, 8, 1
134, 12, 1
92, 15, 2
118, 14, 0


67, 18, 1
90, 11, 2
41, 5, 0
171, 16, 2
208, 3, 2
36, 2, 2
97, 13, 2
56, 4, 2
55, 7, 0
61, 9, 0
26, 7, 2
191, 5, 2
68, 6, 1
36, 9, 1
4, 2, 2
39, 10, 1
5, 7, 1
16, 10, 0
39, 19, 0
11, 4, 1
43, 13, 0
102, 18, 1
34, 2, 1
135, 9, 1
6, 1, 1
49, 10, 2
40, 4, 0
57, 4, 0
40, 7, 2
20, 16, 1
20, 2, 0
39, 2, 1
43, 1, 1
53, 0, 0
99, 3, 1
69, 3, 0
55, 1, 0
61, 12, 1
91, 18, 0
21, 9, 1
12, 7, 0
42, 8, 0
22, 8, 1
86, 11, 0
13, 6, 1
33, 9, 1
88, 2, 1
59, 2, 1
140, 1, 0
104, 6, 1


12, 8, 0
176, 8, 2
2, 1, 0
94, 5, 0
11, 11, 1
85, 4, 1
208, 5, 1
14, 2, 1
98, 6, 0
0, 17, 0
154, 3, 1
25, 4, 1
29, 12, 0
30, 1, 2
2, 4, 1
62, 4, 1
79, 4, 2
18, 9, 0
173, 15, 2
99, 2, 0
69, 3, 0
91, 6, 1
41, 1, 0
15, 6, 2
42, 4, 0
100, 4, 0
53, 0, 1
7, 4, 1
48, 3, 1
2, 7, 0
81, 8, 0
48, 12, 0
54, 2, 2
31, 7, 2
197, 15, 2
19, 2, 2
60, 13, 0
43, 10, 1
20, 2, 0
107, 8, 2
79, 10, 2
56, 8, 2
75, 6, 0
49, 16, 1
49, 2, 2
16, 19, 0
27, 0, 2
0, 7, 0
68, 4, 2
38, 2, 2


72, 13, 1
52, 18, 2
207, 12, 0
49, 14, 2
5, 13, 1
80, 7, 0
8, 6, 2
45, 6, 2
16, 3, 0
53, 5, 0
175, 5, 2
85, 6, 2
37, 9, 2
87, 2, 2
153, 15, 2
160, 13, 0
14, 9, 0
43, 6, 1
5, 0, 1
47, 0, 0
31, 5, 0
36, 3, 0
63, 1, 1
63, 5, 1
162, 4, 2
50, 5, 0
2, 3, 0
51, 11, 1
6, 14, 1
39, 5, 0
31, 0, 2
67, 9, 1
2, 5, 1
25, 4, 2
7, 2, 0
52, 7, 2
74, 4, 0
57, 5, 2
29, 1, 2
68, 3, 1
12, 5, 1
60, 3, 2
26, 5, 2
23, 7, 0
8, 10, 2
3, 3, 0
67, 14, 1
126, 7, 2
71, 7, 1
43, 0, 2


2, 18, 2
22, 5, 1
139, 17, 2
46, 4, 0
34, 7, 1
6, 1, 0
18, 14, 0
56, 5, 2
38, 8, 2
26, 9, 0
85, 8, 2
61, 0, 2
184, 19, 2
53, 6, 1
27, 4, 2
160, 13, 0
90, 4, 1
66, 5, 2
134, 3, 1
28, 0, 0
74, 2, 1
45, 10, 2
159, 18, 2
82, 14, 2
169, 1, 1
36, 11, 2
104, 6, 1
4, 7, 2
57, 13, 0
71, 4, 1
45, 2, 2
97, 13, 1
18, 5, 2
58, 15, 0
197, 15, 2
69, 5, 2
28, 10, 0
208, 5, 0
61, 7, 0
193, 0, 0
8, 2, 0
100, 6, 2
15, 4, 2
43, 13, 0
1, 6, 1
46, 1, 2
87, 16, 0
134, 12, 1
92, 15, 2
118, 14, 0


96, 11, 1
135, 14, 0
19, 3, 2
151, 8, 1
64, 2, 2
127, 4, 0
131, 3, 2
77, 4, 2
208, 16, 0
21, 15, 2
46, 8, 2
3, 10, 2
102, 8, 0
24, 10, 1
32, 7, 0
33, 9, 1
151, 16, 1
65, 9, 0
67, 0, 2
4, 4, 1
60, 8, 2
0, 10, 1
12, 6, 2
55, 3, 2
76, 11, 1
28, 3, 0
40, 4, 2
72, 7, 0
16, 5, 1
81, 6, 0
78, 7, 0
28, 19, 2
41, 6, 0
31, 11, 1
7, 3, 2
19, 6, 0
204, 11, 1
208, 5, 0
61, 7, 0
40, 2, 0
95, 3, 0
100, 6, 2
15, 4, 2
43, 13, 0
1, 6, 1
46, 1, 2
87, 16, 0
134, 12, 1
92, 15, 2
70, 6, 0


65, 19, 1
34, 4, 0
93, 5, 0
60, 8, 2
33, 2, 2
45, 11, 0
195, 6, 2
69, 11, 1
30, 6, 0
96, 16, 0
18, 13, 2
37, 8, 2
41, 0, 1
87, 9, 2
60, 15, 1
61, 9, 1
208, 5, 0
76, 5, 1
49, 2, 1
16, 2, 1
68, 15, 0
7, 0, 0
22, 7, 0
2, 6, 0
24, 2, 2
58, 13, 1
50, 7, 0
105, 11, 2
64, 1, 2
25, 6, 1
55, 6, 0
88, 19, 2
