65

8, 8, 1
42, 9, 1
47, 0, 0
29, 8, 2
58, 6, 2
67, 0, 0
20, 2, 0
9, 1, 0
143, 18, 1
4, 15, 1
23, 18, 1
53, 9, 0
31, 3, 1
42, 8, 0
151, 13, 0
17, 7, 2
72, 6, 1
77, 0, 0
67, 5, 0
205, 1, 0
89, 4, 2
2, 19, 2
87, 5, 1
54, 0, 1
25, 7, 0
66, 4, 0
16, 17, 0
18, 3, 0
45, 12, 0
42, 6, 0
174, 3, 0
82, 3, 1
166, 13, 2
63, 0, 0
63, 1, 1
98, 8, 1
144, 18, 2
140, 14, 1
75, 4, 0
207, 10, 1
51, 5, 2
79, 10, 2
102, 3, 2
77, 6, 2
44, 14, 2
33, 0, 1
48, 6, 0
27, 4, 1
13, 3, 0
89, 9, 2


168, 0, 0
2, 15, 2
10, 14, 2
48, 7, 0
47, 3, 0
41, 16, 2
84, 19, 2
72, 14, 0
35, 2, 0
26, 10, 0
44, 1, 1
62, 2, 0
89, 3, 1
24, 6, 1
9, 9, 2
67, 0, 2
69, 2, 0
50, 19, 0
91, 12, 0
75, 15, 2
116, 15, 1
111, 6, 2
48, 17, 2
17, 4, 0
44, 9, 1
16, 1, 2
144, 11, 2
1, 4, 1
2, 10, 2
136, 13, 1
26, 1, 2
29, 2, 1
14, 1, 2
47, 2, 2
3, 8, 1
32, 18, 0
98, 10, 0
52, 8, 1
18, 7, 0
80, 7, 2
46, 2, 0
36, 9, 1
205, 9, 0
21, 6, 2
141, 6, 1
6, 2, 1
24, 19, 2
54, 1, 1
34, 8, 1
69, 8, 1


140, 13, 2
197, 6, 2
79, 15, 2
50, 14, 2
143, 10, 2
101, 5, 1
109, 2, 2
82, 2, 0
200, 14, 1
60, 16, 1
1, 10, 2
155, 2, 2
118, 14, 2
60, 4, 0
68, 5, 0
4, 1, 1
110, 13, 0
172, 4, 0
156, 3, 2
147, 17, 2
194, 11, 0
207, 18, 1
54, 7, 2
67, 8, 2
43, 4, 0
8, 8, 2
4, 9, 1
52, 3, 1
34, 10, 0
127, 8, 1
200, 8, 1
12, 10, 2
15, 9, 1
139, 18, 1
56, 11, 2
150, 4, 0
31, 10, 0
46, 12, 2
19, 13, 1
3, 13, 0
13, 4, 1
22, 3, 0
205, 9, 0
69, 1, 1
76, 3, 0
9, 1, 1
42, 5, 0
32, 14, 2
36, 0, 0
15, 17, 1


59, 15, 2
101, 3, 2
5, 9, 2
57, 4, 2
3, 15, 2
64, 9, 0
44, 4, 1
14, 4, 1
76, 18, 1
69, 3, 1
61, 0, 1
3, 1, 2
77, 8, 2
28, 16, 2
9, 3, 1
47, 4, 2
43, 13, 0
162, 9, 2
2, 5, 0
43, 3, 2
42, 11, 1
53, 12, 2
104, 3, 2
2, 11, 1
6, 5, 0
108, 17, 0
46, 3, 0
164, 4, 1
142, 11, 2
74, 3, 2
29, 2, 1
166, 18, 0
84, 16, 2
59, 8, 1
5, 11, 0
50, 9, 2
18, 10, 2
25, 6, 0
17, 1, 1
38, 19, 2
2, 8, 2
29, 4, 1
208, 1, 1
88, 10, 1
63, 10, 2
83, 5, 0
52, 1, 2
8, 3, 2
67, 7, 1
206, 11, 0


125, 18, 1
8, 7, 1
29, 1, 0
78, 0, 1
0, 4, 2
5, 9, 0
4, 10, 2
20, 2, 1
171, 19, 1
65, 10, 1
45, 6, 1
49, 1, 0
51, 8, 2
87, 7, 2
0, 6, 0
55, 11, 1
47, 4, 2
50, 19, 0
95, 4, 1
42, 1, 2
103, 14, 1
111, 6, 2
70, 16, 1
174, 17, 0
15, 14, 0
94, 7, 0
0, 11, 2
68, 0, 1
112, 14, 0
36, 18, 0
4, 5, 1
18, 12, 1
43, 11, 0
47, 2, 2
101, 5, 2
73, 8, 1
30, 14, 1
94, 13, 2
58, 9, 0
33, 6, 1
56, 10, 0
200, 4, 2
145, 4, 2
81, 7, 0
104, 2, 1
22, 10, 0
14, 14, 1
60, 3, 0
60, 11, 2
206, 11, 0


18, 10, 1
31, 13, 2
60, 1, 2
68, 7, 2
12, 5, 1
123, 5, 1
30, 6, 0
89, 3, 1
48, 12, 2
4, 15, 1
94, 11, 1
53, 9, 0
61, 10, 2
42, 8, 0
151, 13, 0
17, 7, 2
72, 6, 1
77, 0, 0
67, 5, 0
32, 2, 1
94, 8, 1
2, 19, 2
64, 16, 1
45, 4, 2
40, 15, 2
54, 12, 1
16, 17, 0
20, 5, 1
208, 5, 0
27, 8, 2
57, 4, 0
155, 16, 1
50, 8, 0
129, 9, 2
47, 0, 0
64, 0, 2
15, 4, 1
87, 15, 0
51, 13, 0
25, 1, 0
10, 11, 1
5, 8, 2
55, 2, 1
91, 5, 2
33, 0, 2
65, 11, 2
165, 19, 2
160, 0, 1
16, 10, 1
77, 6, 0


140, 13, 2
197, 6, 2
79, 15, 2
50, 14, 2
143, 10, 2
101, 5, 1
109, 2, 2
13, 2, 2
200, 14, 1
60, 16, 1
1, 10, 2
155, 2, 2
118, 14, 2
23, 0, 0
49, 2, 2
35, 4, 2
113, 3, 0
88, 8, 1
19, 4, 1
161, 9, 2
183, 15, 2
6, 6, 2
11, 0, 0
63, 3, 0
60, 1, 2
69, 10, 1
100, 2, 2
41, 3, 2
19, 1, 2
67, 12, 2
32, 4, 0
78, 3, 1
95, 7, 2
64, 4, 2
17, 3, 2
150, 4, 0
44, 7, 1
75, 9, 1
53, 17, 1
80, 7, 2
84, 3, 2
16, 6, 0
205, 9, 0
46, 1, 1
13, 9, 2
25, 10, 1
26, 11, 0
197, 10, 0
8, 8, 1
72, 9, 0


28, 11, 2
19, 7, 2
24, 19, 2
44, 10, 0
53, 9, 0
53, 12, 0
10, 7, 1
97, 13, 0
35, 2, 0
26, 10, 0
20, 17, 2
45, 18, 2
55, 10, 0
58, 10, 1
13, 11, 0
97, 0, 2
45, 5, 2
99, 10, 2
19, 0, 2
20, 1, 2
62, 4, 2
23, 2, 0
9, 2, 2
9, 0, 2
12, 6, 2
59, 11, 0
71, 4, 0
72, 8, 0
